OnsetTime	OffsetTime	MidiPitch
429.267	430.271	77
429.341	430.271	78
429.341	430.271	66
429.343	430.271	60
429.425	430.271	80
429.498	430.271	82
429.501	429.809	56
429.579	430.271	84
429.656	430.271	85
429.656	430.267	49
429.733	430.265	87
429.806	430.271	89
429.809	430.108	56
429.883	430.271	90
429.957	430.271	91
429.957	430.271	65
429.959	430.271	61
430.034	430.191	94
430.107	430.265	92
430.108	430.271	56
430.191	430.271	94
430.265	430.415	92
430.265	430.877	87
430.267	430.877	49
430.341	430.493	94
430.415	430.566	92
430.416	430.72	56
430.493	430.643	94
430.566	430.717	92
430.569	430.877	66
430.569	430.877	60
430.643	430.8	94
430.717	430.874	92
430.719	430.877	90
430.72	430.877	56
430.8	430.877	94
430.874	430.944	92
430.877	431.51	89
430.877	430.944	49
430.944	431.097	94
431.02	431.175	92
431.021	431.332	56
431.097	431.51	94
431.175	431.51	92
431.178	431.51	85
431.178	431.51	65
431.178	431.51	61
431.332	431.51	56
431.493	431.57	72
431.496	431.57	49
431.57	432.735	73
431.653	431.966	56
431.654	432.735	75
431.728	432.735	77
431.808	432.735	66
431.809	432.735	60
431.811	432.735	78
431.885	432.735	80
431.966	432.267	56
431.966	432.735	82
432.042	432.735	84
432.116	432.735	85
432.119	432.728	49
432.193	432.728	87
432.267	432.735	89
432.267	432.575	56
432.35	432.735	90
432.424	432.735	91
432.427	432.735	65
432.427	432.735	61
432.501	432.652	94
432.575	432.726	92
432.575	432.735	56
432.652	432.735	94
432.726	432.876	92
432.728	433.338	87
432.728	433.337	49
432.802	432.953	94
432.876	433.026	92
432.879	433.188	56
432.953	433.106	94
433.026	433.187	92
433.029	433.338	66
433.029	433.338	60
433.106	433.262	94
433.187	433.335	92
433.187	433.338	90
433.188	433.338	56
433.262	433.338	94
433.335	433.411	92
433.337	433.967	89
433.337	433.411	49
433.412	433.562	94
433.488	433.638	92
433.488	433.793	56
433.562	433.722	94
433.638	433.8	92
433.639	433.967	85
433.642	433.967	65
433.642	433.967	61
433.722	433.88	94
433.793	433.967	56
433.8	433.957	92
433.88	433.967	94
433.957	434.107	92
433.958	434.573	87
433.958	434.573	49
434.034	434.185	94
434.107	434.265	92
434.108	434.419	56
434.185	434.342	94
434.265	434.416	92
434.265	434.573	66
434.266	434.573	60
434.342	434.493	94
434.416	434.573	92
434.419	434.573	90
434.419	434.573	56
434.493	434.573	94
434.57	435.23	89
434.573	434.639	92
434.573	434.64	49
434.643	434.794	94
434.717	434.875	92
434.72	435.028	56
434.794	434.951	94
434.874	435.23	85
434.875	435.025	92
434.877	435.23	65
434.878	435.23	61
434.951	435.112	94
435.025	435.189	92
435.028	435.23	56
435.112	435.23	94
435.186	435.266	84
435.189	435.27	49
435.189	435.27	92
435.27	435.434	94
435.35	435.818	85
435.351	435.665	56
435.351	435.51	92
435.434	435.585	94
435.508	435.818	87
435.509	435.818	66
435.509	435.818	60
435.51	435.666	92
435.585	435.74	94
435.662	435.818	88
435.665	435.818	56
435.666	435.815	92
435.74	435.818	94
435.812	436.585	89
435.815	435.967	92
435.816	436.436	49
435.892	436.043	94
435.966	436.435	90
435.967	436.117	92
435.967	436.275	56
436.043	436.201	94
436.113	437.059	91
436.117	436.274	92
436.12	437.059	65
436.12	437.059	61
436.201	436.354	94
436.274	436.438	92
436.275	436.589	56
436.354	436.512	94
436.435	436.894	90
436.436	437.059	49
436.438	436.59	92
436.512	436.662	94
436.585	437.058	89
436.589	436.897	56
436.59	436.74	92
436.662	436.821	94
436.736	437.059	87
436.737	437.059	66
436.74	437.059	60
436.74	436.898	92
436.821	436.977	94
436.894	437.059	90
436.897	437.059	56
436.898	437.058	92
436.977	437.059	94
437.058	437.699	89
437.058	437.124	92
437.059	437.125	49
437.127	437.275	94
437.202	437.356	92
437.205	437.498	56
437.275	437.429	94
437.353	437.699	85
437.356	437.496	92
437.356	437.699	65
437.357	437.699	61
437.429	437.58	94
437.496	437.663	92
437.498	437.699	56
437.58	437.699	94
437.66	437.741	84
437.66	437.741	49
437.663	437.742	92
437.744	437.895	94
437.818	438.273	85
437.818	438.119	56
437.82	437.971	92
437.895	438.052	94
437.968	438.273	87
437.969	438.273	66
437.971	438.273	60
437.971	438.121	92
438.052	438.196	94
438.119	438.273	88
438.119	438.273	56
438.121	438.272	92
438.196	438.273	94
438.269	439.025	89
438.272	438.416	92
438.273	438.874	49
438.346	438.493	94
438.416	438.872	90
438.416	438.567	92
438.417	438.718	56
438.493	438.643	94
438.567	439.511	91
438.567	438.717	92
438.567	439.495	65
438.57	439.511	61
438.643	438.794	94
438.717	438.875	92
438.718	439.026	56
438.794	438.951	94
438.872	439.326	90
438.874	439.448	49
438.875	439.026	92
438.951	439.102	94
439.025	439.511	89
439.026	439.326	56
439.026	439.179	92
439.102	439.253	94
439.175	439.511	87
439.176	439.511	66
439.179	439.511	60
439.179	439.33	92
439.253	439.409	94
439.326	439.511	90
439.326	439.511	56
439.33	439.495	92
439.409	439.511	94
439.448	440.747	49
439.495	439.652	92
439.495	440.747	65
439.572	439.725	94
439.652	439.81	92
439.725	439.882	94
439.81	439.963	92
439.812	440.425	80
439.812	440.744	77
439.882	440.04	94
439.963	440.121	92
440.04	440.201	94
440.121	440.271	92
440.201	440.352	94
440.271	440.422	92
440.275	440.747	85
440.275	440.587	82
440.352	440.509	94
440.422	440.586	92
440.424	440.747	84
440.425	440.746	80
440.509	440.663	94
440.586	440.744	92
440.587	440.747	82
440.589	440.747	78
440.663	440.747	94
440.744	440.902	92
440.744	441.368	77
440.746	441.367	80
440.825	440.982	94
440.902	441.061	92
440.982	441.136	94
441.061	441.212	92
441.136	441.29	94
441.212	441.367	92
441.213	441.311	82
441.216	441.517	78
441.258	441.996	84
441.29	441.441	94
441.311	441.996	82
441.367	441.513	92
441.367	441.996	80
441.368	441.664	77
441.441	441.591	94
441.513	441.664	92
441.517	441.996	78
441.517	441.828	75
441.591	441.744	94
441.664	441.825	92
441.664	441.996	77
441.668	441.982	73
441.744	441.902	94
441.825	441.979	92
441.826	441.996	68
441.828	441.996	75
441.902	441.996	94
441.979	442.154	92
441.98	442.327	65
441.982	442.788	73
442.067	442.242	94
442.154	442.326	92
442.242	442.396	94
442.326	442.479	92
442.326	442.938	68
442.327	443.257	65
442.396	442.553	94
442.479	442.634	92
442.553	443.26	94
442.634	443.253	92
442.714	442.938	89
442.787	443.1	90
442.788	443.26	73
442.788	443.102	70
442.865	443.177	87
442.938	443.26	89
442.938	443.26	72
442.938	443.257	68
443.02	443.26	85
443.1	443.26	90
443.102	443.26	70
443.102	443.26	66
443.177	443.26	87
443.253	443.595	92
443.257	443.6	65
443.257	443.602	68
443.344	443.674	89
443.432	444.526	94
443.512	444.058	90
443.595	443.753	92
443.6	444.21	65
443.602	444.526	68
443.674	443.823	89
443.753	443.908	92
443.823	443.978	89
443.908	444.524	92
443.978	444.209	89
444.058	444.366	90
444.059	444.526	66
444.059	444.367	63
444.128	444.443	87
444.209	444.526	89
444.21	444.526	65
444.21	444.525	61
444.285	444.526	85
444.366	444.526	90
444.367	444.526	56
444.367	444.526	63
444.443	444.526	87
444.524	444.911	92
444.524	445.154	53
444.525	445.154	61
444.6	444.835	89
444.678	445.154	88
444.754	445.154	91
444.835	444.99	89
444.911	445.154	92
444.99	445.154	89
445.067	445.154	93
445.15	445.462	90
445.15	445.78	56
445.15	445.78	63
445.224	445.542	94
445.305	445.78	89
445.382	445.78	93
445.462	445.78	90
445.542	445.78	94
445.62	445.78	87
445.622	445.78	66
445.7	445.78	96
445.778	446.393	85
445.778	446.081	61
445.78	446.393	65
445.85	446.393	97
445.92	446.235	89
445.923	446.393	68
446.004	446.309	92
446.081	446.393	88
446.081	446.393	61
446.158	446.393	91
446.235	446.393	89
446.309	446.393	92
446.389	446.785	87
446.392	447.022	56
446.392	447.022	63
446.473	447.022	90
446.547	447.02	85
446.628	447.022	89
446.705	447.022	84
446.785	447.022	87
446.862	447.022	80
446.864	447.022	66
446.943	447.022	92
447.02	447.4	85
447.02	447.323	61
447.022	447.635	65
447.096	447.477	89
447.163	447.635	80
447.165	447.635	68
447.244	447.635	87
447.323	447.635	77
447.323	447.635	61
447.4	447.635	85
447.477	447.635	89
447.557	447.635	92
447.631	447.946	90
447.631	448.264	56
447.634	448.264	63
447.715	448.027	94
447.788	448.264	89
447.862	448.264	93
447.946	448.264	90
448.027	448.264	94
448.104	448.264	87
448.107	448.264	66
448.184	448.264	96
448.261	448.883	85
448.261	448.565	61
448.262	448.883	65
448.334	448.883	97
448.411	448.719	89
448.411	448.883	68
448.485	448.796	92
448.562	448.883	88
448.565	448.883	61
448.642	448.883	91
448.719	448.883	89
448.796	448.883	92
448.874	449.265	87
448.874	450.136	48
448.951	450.136	90
448.953	450.136	49
449.032	449.489	85
449.034	450.136	51
449.108	449.573	89
449.109	450.136	53
449.189	450.136	84
449.191	450.136	54
449.265	449.724	87
449.266	450.136	56
449.34	449.647	80
449.342	450.136	58
449.416	450.035	92
449.417	450.123	60
449.489	449.868	85
449.492	450.136	61
449.573	449.944	89
449.574	450.136	63
449.647	450.136	80
449.65	450.136	65
449.724	450.123	87
449.724	450.136	66
449.79	450.136	77
449.794	450.136	68
449.868	450.136	85
449.944	450.136	89
450.035	450.136	92
450.123	450.507	87
450.123	451.365	60
450.199	451.365	90
450.2	451.365	61
450.281	450.735	85
450.281	451.365	63
450.357	450.809	89
450.357	451.365	65
450.431	450.883	84
450.434	451.365	66
450.507	450.959	87
450.508	451.365	68
450.582	451.036	80
450.583	451.365	70
450.659	451.264	92
450.659	451.365	72
450.735	451.034	85
450.735	451.365	73
450.809	451.11	89
450.809	451.365	75
450.883	451.365	84
450.885	451.365	77
450.959	451.365	87
450.96	451.365	78
451.034	451.365	85
451.036	451.18	80
451.11	451.365	89
451.18	451.365	80
451.264	451.355	92
451.355	451.733	92
451.355	452.601	53
451.431	452.601	95
451.432	452.601	54
451.505	451.958	90
451.506	452.601	56
451.579	452.035	94
451.582	452.601	58
451.657	452.601	89
451.657	452.601	59
451.733	452.185	92
451.733	452.601	61
451.809	452.108	85
451.81	452.601	63
451.883	452.486	97
451.883	452.573	65
451.958	452.328	90
451.96	452.601	66
452.035	452.405	94
452.035	452.601	68
452.108	452.601	85
452.11	452.601	70
452.185	452.573	92
452.187	452.601	71
452.255	452.601	82
452.255	452.601	73
452.328	452.601	90
452.405	452.601	94
452.486	452.601	97
452.573	452.646	92
452.573	452.646	65
452.647	453.825	95
452.65	453.825	66
452.723	453.182	90
452.726	453.825	68
452.804	453.56	94
452.807	453.825	70
452.88	453.332	89
452.881	453.825	71
452.955	453.259	92
452.958	453.825	73
453.031	453.486	85
453.032	453.825	75
453.108	453.721	97
453.109	453.825	77
453.182	453.483	90
453.185	453.825	78
453.259	453.409	92
453.26	453.825	80
453.332	453.825	89
453.336	453.825	82
453.409	453.825	92
453.41	453.825	84
453.483	453.825	90
453.486	453.637	85
453.56	453.825	94
453.637	453.825	85
453.721	453.825	97
453.804	454.445	48
453.804	454.445	36
453.805	454.117	44
453.805	454.119	42
453.882	454.445	49
453.959	454.116	51
454.036	454.445	53
454.113	454.445	54
454.116	454.441	51
454.117	454.442	39
454.117	454.445	44
454.119	454.445	42
454.189	454.445	56
454.281	454.445	58
454.362	454.445	60
454.439	455.085	61
454.441	455.085	51
454.442	455.085	39
454.442	454.746	41
454.445	454.747	44
454.511	455.085	65
454.592	455.085	68
454.662	455.085	73
454.742	455.085	77
454.743	455.076	49
454.743	455.085	37
454.746	455.075	41
454.747	455.085	44
454.826	455.085	80
454.904	455.085	85
454.988	455.085	89
455.072	455.729	53
455.075	455.729	41
455.076	455.391	47
455.076	455.391	49
455.148	455.729	54
455.226	455.387	56
455.306	455.729	58
455.387	455.729	59
455.387	455.723	56
455.39	455.726	44
455.391	455.729	47
455.391	455.727	49
455.47	455.729	61
455.551	455.729	63
455.638	455.729	65
455.723	456.381	66
455.723	456.381	56
455.726	456.381	44
455.727	456.044	46
455.727	456.045	49
455.799	456.381	70
455.88	456.381	73
455.957	456.381	78
456.042	456.378	82
456.043	456.381	54
456.044	456.381	42
456.044	456.381	46
456.045	456.381	49
456.125	456.381	85
456.206	456.381	90
456.286	456.381	92
456.378	456.721	82
456.38	456.72	94
456.38	457.423	30
456.381	457.416	42
456.542	456.885	90
456.63	457.148	92
456.72	457.052	94
456.721	456.885	82
456.721	456.885	70
456.723	456.887	58
456.724	456.888	61
456.724	456.888	66
456.885	457.238	90
456.885	457.053	82
456.885	457.053	70
456.887	457.056	58
456.888	457.056	61
456.888	457.057	66
457.052	457.423	94
457.053	457.423	82
457.053	457.423	70
457.056	457.423	58
457.056	457.414	61
457.057	457.413	66
457.148	457.423	92
457.238	457.423	90
457.413	457.494	66
457.414	457.494	61
457.414	457.497	54
457.416	457.497	42
457.416	457.497	49
457.58	457.668	65
457.581	457.669	61
457.581	457.669	53
457.584	457.672	41
457.585	457.672	49
457.749	458.271	65
457.75	458.271	61
457.752	458.271	53
457.752	458.271	41
457.752	458.271	49
458.271	458.347	87
458.348	458.428	89
458.428	458.758	78
458.432	458.757	90
458.432	459.457	39
458.433	459.457	51
458.592	458.914	87
458.674	459.157	89
458.757	459.072	90
458.758	458.919	78
458.758	458.919	66
458.761	458.921	54
458.761	458.922	58
458.762	458.922	63
458.914	459.241	87
458.919	459.072	78
458.919	459.073	66
458.921	459.076	54
458.922	459.076	58
458.922	459.077	63
459.072	459.457	90
459.072	459.457	78
459.073	459.457	66
459.076	459.457	54
459.076	459.457	58
459.077	459.457	63
459.157	459.457	89
459.241	459.398	87
459.318	459.457	86
459.398	459.52	87
459.649	459.727	66
459.65	459.73	70
459.65	459.73	58
459.65	459.804	54
459.653	459.804	42
459.804	459.887	71
459.807	459.888	66
459.807	459.888	59
459.811	459.888	54
459.811	459.89	47
459.964	460.049	72
459.968	460.05	68
459.969	460.05	60
459.971	460.052	56
459.972	460.052	44
460.128	460.293	68
460.129	460.294	73
460.133	460.294	61
460.133	460.297	56
460.133	460.298	49
460.454	461.089	72
460.455	461.089	60
460.455	461.089	36
460.536	461.089	37
460.612	460.931	68
460.613	460.931	66
460.615	461.089	39
460.694	461.089	41
460.78	461.088	75
460.78	461.088	63
460.78	461.089	42
460.851	461.089	44
460.931	461.089	68
460.931	461.089	66
460.934	461.089	46
461.008	461.089	47
461.088	461.732	75
461.088	461.732	63
461.088	461.732	49
461.159	461.732	51
461.239	461.54	68
461.239	461.543	65
461.242	461.732	53
461.315	461.732	54
461.394	461.732	73
461.396	461.732	61
461.396	461.732	56
461.54	461.732	68
461.543	461.719	65
461.718	462.366	77
461.719	462.366	65
461.722	462.366	41
461.795	462.366	42
461.873	462.174	71
461.873	462.176	73
461.876	462.366	44
461.946	462.366	46
462.026	462.353	80
462.027	462.355	68
462.03	462.366	47
462.1	462.366	49
462.174	462.366	71
462.176	462.366	73
462.177	462.366	51
462.261	462.366	53
462.353	463.003	80
462.355	463.003	68
462.355	463.003	54
462.422	463.003	56
462.499	462.807	70
462.499	462.807	73
462.5	463.003	58
462.573	463.003	59
462.653	463.003	78
462.654	463.003	66
462.656	463.003	61
462.807	462.978	70
462.807	463.003	73
462.978	463.298	70
462.979	463.297	82
462.979	464.011	30
462.982	464.011	42
463.135	463.468	78
463.219	463.734	80
463.297	463.647	82
463.298	463.469	70
463.298	463.469	61
463.3	463.471	49
463.3	463.472	54
463.301	463.472	58
463.468	463.826	78
463.469	463.65	70
463.469	463.65	61
463.471	463.651	49
463.472	463.651	54
463.472	463.654	58
463.647	464.011	82
463.65	464.011	70
463.65	463.998	61
463.651	464	49
463.651	463.998	54
463.654	463.997	58
463.734	464.011	80
463.826	464.011	78
463.997	464.08	58
463.997	464.084	66
463.998	464.085	61
463.998	464.085	54
464	464.088	46
464	464.088	49
464.164	464.249	57
464.165	464.252	65
464.165	464.252	60
464.168	464.256	53
464.169	464.257	45
464.169	464.257	48
464.333	464.847	57
464.333	464.847	65
464.334	464.847	60
464.336	464.847	53
464.336	464.847	45
464.336	464.847	48
464.843	464.917	75
464.918	465.008	77
465.008	465.348	66
465.009	465.344	78
465.009	466.017	27
465.012	466.017	39
465.172	465.498	75
465.253	465.733	77
465.344	465.656	78
465.348	465.499	66
465.348	465.501	58
465.349	465.501	46
465.351	465.502	51
465.351	465.505	54
465.498	465.817	75
465.499	465.656	66
465.501	465.656	58
465.501	465.659	46
465.502	465.659	51
465.505	465.659	54
465.656	466.017	78
465.656	466.017	66
465.656	466.017	58
465.659	466.017	46
465.659	466.017	51
465.659	466.017	54
465.733	466.017	77
465.817	465.967	75
465.894	466.017	74
465.967	466.061	75
466.517	466.597	66
466.518	466.597	54
466.518	466.598	58
466.518	466.601	42
466.52	466.601	30
466.677	466.754	66
466.678	466.755	54
466.678	466.755	59
466.682	466.755	47
466.682	466.758	35
466.835	466.916	68
466.836	466.916	56
466.836	466.917	60
466.839	466.919	44
466.839	466.919	32
466.989	467.073	68
466.99	467.074	56
466.993	467.074	61
466.993	467.076	49
466.997	467.076	37
467.146	467.227	66
467.15	467.227	70
467.15	467.231	58
467.151	467.231	42
467.151	467.234	30
467.304	467.381	71
467.304	467.382	59
467.304	467.382	66
467.308	467.384	47
467.308	467.385	35
467.454	467.535	72
467.458	467.535	60
467.458	467.539	68
467.459	467.54	44
467.459	467.54	32
467.605	467.689	73
467.605	467.69	61
467.609	467.69	68
467.609	467.691	49
467.609	467.692	37
467.769	467.843	78
467.77	467.843	66
467.77	467.847	70
467.773	467.847	42
467.774	467.848	30
467.92	467.997	78
467.92	467.998	66
467.921	467.998	71
467.924	467.999	47
467.924	468	35
468.07	468.144	80
468.071	468.148	68
468.074	468.149	72
468.075	468.151	44
468.075	468.151	32
468.221	468.298	80
468.221	468.299	68
468.225	468.299	73
468.225	468.3	49
468.225	468.302	37
468.371	468.449	78
468.372	468.45	82
468.372	468.45	70
468.375	468.452	42
468.376	468.452	30
468.522	468.598	83
468.526	468.599	71
468.526	468.603	78
468.527	468.603	47
468.529	468.603	35
468.672	468.749	84
468.676	468.75	72
468.677	468.75	80
468.677	468.753	44
468.679	468.754	32
468.827	468.9	85
468.827	468.9	73
468.828	468.904	80
468.828	468.904	49
468.83	468.904	37
468.977	469.05	90
468.978	469.054	78
468.978	469.054	82
468.98	469.055	42
468.981	469.055	30
469.128	469.201	90
469.129	469.201	78
469.129	469.205	83
469.131	469.205	47
469.131	469.205	35
469.271	469.348	92
469.272	469.349	80
469.274	469.349	84
469.275	469.351	44
469.275	469.351	32
469.425	469.499	92
469.425	469.499	80
469.426	469.502	85
469.426	469.502	49
469.429	469.502	37
469.569	469.642	92
469.569	469.646	80
469.57	469.646	84
469.572	469.649	44
469.572	469.65	32
469.719	469.796	92
469.72	469.796	80
469.722	469.797	85
469.722	469.797	49
469.723	469.8	37
469.87	469.946	92
469.87	469.947	80
469.87	469.947	84
469.873	469.95	44
469.873	469.951	32
470.02	470.171	92
470.023	470.174	80
470.024	470.325	85
470.024	470.325	49
470.027	470.328	37
470.171	470.324	92
470.174	470.325	80
470.174	470.476	84
470.174	470.479	44
470.178	470.479	32
470.324	470.475	92
470.325	470.475	80
470.325	470.626	85
470.325	470.629	49
470.328	470.629	37
470.475	470.625	92
470.475	470.626	80
470.476	470.777	84
470.479	470.78	44
470.479	470.78	32
470.625	470.776	92
470.626	470.776	80
470.626	470.945	85
470.629	470.947	49
470.629	470.948	37
470.776	470.944	92
470.776	470.945	80
470.777	471.131	84
470.78	471.133	44
470.78	471.133	32
470.944	471.13	92
470.945	471.13	80
470.945	471.336	85
470.947	471.337	49
470.948	471.337	37
471.13	471.332	92
471.13	471.333	80
471.131	471.339	84
471.133	471.339	44
471.133	471.339	32
471.332	471.473	92
471.333	471.473	80
471.336	471.474	85
471.337	471.476	49
471.337	471.476	37
471.588	471.812	80
471.589	471.812	68
471.591	471.704	73
471.644	471.865	67
471.645	471.754	65
471.701	471.921	82
471.704	471.922	70
471.704	471.812	73
471.754	471.865	65
471.756	471.977	61
471.812	472.026	80
471.812	472.029	68
471.812	471.924	73
471.865	472.085	67
471.865	471.976	65
471.921	472.134	82
471.922	472.138	70
471.924	472.029	73
471.976	472.085	65
471.977	472.191	61
472.026	472.247	80
472.029	472.247	68
472.029	472.138	73
472.085	472.299	67
472.085	472.19	65
472.134	472.352	82
472.138	472.352	70
472.138	472.249	73
472.19	472.302	65
472.191	472.407	61
472.247	472.456	80
472.247	472.457	68
472.249	472.355	73
472.299	472.509	67
472.302	472.405	65
472.352	472.565	82
472.352	472.568	70
472.355	472.457	73
472.405	472.51	65
472.407	472.621	61
472.456	472.678	80
472.457	472.677	68
472.457	472.569	73
472.509	472.729	67
472.51	472.62	65
472.565	472.785	82
472.568	472.789	70
472.569	472.678	73
472.62	472.729	65
472.621	472.842	61
472.677	472.898	68
472.678	472.789	73
472.678	472.897	80
472.729	472.841	65
472.729	472.956	67
472.785	473.014	82
472.789	473.014	70
472.789	472.9	73
472.841	472.957	65
472.842	473.074	61
472.897	473.135	80
472.898	473.135	68
472.9	473.016	73
472.956	473.377	67
472.957	473.073	65
473.014	473.377	82
473.014	473.377	70
473.016	473.139	73
473.073	473.377	65
473.074	473.377	61
473.135	473.377	80
473.135	473.377	68
473.139	473.377	73
473.366	474.077	89
473.366	473.517	85
473.367	474.084	46
473.441	474.154	87
473.472	474.179	51
473.517	474.08	85
473.57	474.283	55
473.598	474.312	79
473.675	473.832	73
473.678	474.392	77
473.678	474.392	61
473.756	474.469	75
473.832	474.388	73
473.906	474.62	67
474.077	474.797	89
474.08	474.231	85
474.084	474.797	46
474.154	474.797	87
474.179	474.797	51
474.231	474.797	85
474.283	474.797	55
474.312	474.797	79
474.388	474.545	73
474.392	474.797	77
474.392	474.797	61
474.469	474.797	75
474.545	474.797	73
474.62	474.797	67
474.783	475.501	94
474.783	474.945	90
474.784	475.504	44
474.864	475.584	92
474.866	475.585	51
474.945	475.503	90
474.947	475.661	54
475.021	475.735	84
475.022	475.736	60
475.102	475.26	78
475.102	475.818	82
475.105	475.819	66
475.175	475.889	80
475.26	475.815	78
475.332	476.046	72
475.501	476.211	94
475.503	475.659	90
475.504	476.211	44
475.584	476.211	92
475.585	476.211	51
475.659	476.211	90
475.661	476.211	54
475.735	476.211	84
475.736	476.211	60
475.815	475.974	78
475.818	476.211	82
475.819	476.211	66
475.889	476.211	80
475.974	476.211	78
476.046	476.211	72
476.21	476.372	73
476.211	476.372	49
476.211	476.373	65
476.515	476.747	92
476.518	476.747	80
476.519	476.638	85
476.579	476.803	79
476.579	476.694	77
476.635	476.859	94
476.638	476.862	82
476.638	476.747	85
476.694	476.805	77
476.695	476.914	73
476.747	476.964	92
476.747	476.967	80
476.747	476.862	85
476.803	477.024	79
476.805	476.914	77
476.859	477.076	94
476.862	477.076	82
476.862	476.967	85
476.914	477.026	77
476.914	477.135	73
476.964	477.187	92
476.967	477.188	80
476.967	477.076	85
477.024	477.24	79
477.026	477.134	77
477.076	477.29	94
477.076	477.292	82
477.076	477.188	85
477.134	477.241	77
477.135	477.352	73
477.187	477.401	92
477.188	477.401	80
477.188	477.292	85
477.24	477.454	79
477.241	477.349	77
477.29	477.505	94
477.292	477.506	82
477.292	477.402	85
477.349	477.457	77
477.352	477.565	73
477.401	477.618	92
477.401	477.615	80
477.402	477.509	85
477.454	477.67	79
477.457	477.565	77
477.505	477.726	94
477.506	477.727	82
477.509	477.618	85
477.565	477.667	77
477.565	477.786	73
477.615	477.838	80
477.618	477.727	85
477.618	477.834	92
477.667	477.786	77
477.67	477.895	79
477.726	477.948	94
477.727	477.948	82
477.727	477.839	85
477.786	477.898	77
477.786	478.007	73
477.834	478.063	92
477.838	478.064	80
477.839	477.95	85
477.895	478.304	79
477.898	478.007	77
477.948	478.304	94
477.948	478.304	82
477.95	478.065	85
478.007	478.304	77
478.007	478.304	73
478.063	478.304	92
478.064	478.304	80
478.065	478.304	85
478.293	479.724	101
478.293	478.444	97
478.294	479.01	46
478.371	479.724	99
478.371	479.106	51
478.444	479.724	97
478.447	479.211	55
478.525	479.724	91
478.528	479.319	61
478.602	478.759	85
478.602	479.008	89
478.605	479.553	67
478.682	479.085	87
478.759	479.009	85
478.833	479.238	79
479.008	479.724	89
479.009	479.159	85
479.01	479.724	46
479.085	479.724	87
479.106	479.724	51
479.159	479.724	85
479.211	479.724	55
479.238	479.724	79
479.316	479.473	73
479.318	479.724	77
479.319	479.724	61
479.396	479.724	75
479.473	479.724	73
479.553	479.724	67
479.715	481.14	94
479.717	479.875	90
479.718	480.432	44
479.792	481.14	92
479.793	480.533	51
479.875	481.14	90
479.875	480.639	54
479.949	481.14	84
479.949	480.746	60
480.03	480.187	78
480.031	480.429	82
480.033	480.744	66
480.106	480.513	80
480.187	480.432	78
480.26	480.667	72
480.429	481.14	82
480.432	480.586	78
480.432	481.14	44
480.513	481.14	80
480.533	481.14	51
480.586	481.14	78
480.639	481.14	54
480.667	481.14	72
480.744	480.901	66
480.745	481.14	70
480.746	480.977	60
480.821	481.14	68
480.901	481.14	66
480.977	481.14	60
481.139	481.219	61
481.139	481.219	49
481.303	481.387	73
481.306	481.388	65
481.307	481.388	68
481.307	481.39	60
481.311	481.391	48
481.471	481.559	59
481.475	481.562	47
481.639	481.727	85
481.642	481.73	80
481.643	481.731	77
481.646	481.734	73
481.647	481.734	58
481.647	481.735	46
481.811	481.895	57
481.811	481.895	45
481.978	482.059	73
481.979	482.063	76
481.979	482.063	64
481.982	482.064	69
481.983	482.064	56
481.983	482.066	44
482.14	482.224	55
482.14	482.224	43
482.304	482.385	88
482.305	482.386	85
482.307	482.386	81
482.308	482.388	76
482.308	482.388	54
482.308	482.389	42
482.472	482.629	53
482.472	482.63	41
482.63	482.71	77
482.633	482.711	65
482.634	482.711	69
482.634	482.714	72
482.634	482.798	52
482.636	482.798	40
482.799	483.123	51
482.801	483.123	39
482.958	483.039	89
482.959	483.043	84
482.962	483.043	81
482.963	483.044	77
483.123	483.291	50
483.127	483.292	38
483.292	483.372	78
483.294	483.373	74
483.295	483.375	66
483.295	483.459	49
483.295	483.459	37
483.459	483.806	48
483.463	483.809	36
483.62	483.715	90
483.621	483.715	86
483.623	483.716	78
483.809	483.889	61
483.81	483.89	49
483.966	484.051	68
483.97	484.052	77
483.973	484.052	65
483.974	484.054	73
483.974	484.054	60
483.974	484.055	48
484.138	484.218	59
484.138	484.219	47
484.299	484.383	89
484.3	484.384	85
484.302	484.384	80
484.303	484.384	77
484.306	484.387	58
484.307	484.387	46
484.464	484.544	57
484.464	484.545	45
484.624	484.702	73
484.625	484.702	81
484.628	484.703	76
484.629	484.705	69
484.629	484.705	56
484.629	484.706	44
484.782	484.862	55
484.782	484.867	43
484.943	485.027	90
484.944	485.028	85
484.946	485.028	81
484.947	485.031	88
484.95	485.031	54
484.951	485.032	42
485.101	485.265	53
485.104	485.266	41
485.266	485.339	80
485.267	485.34	77
485.268	485.342	69
485.269	485.342	72
485.269	485.419	52
485.269	485.419	40
485.423	485.745	51
485.423	485.748	39
485.583	485.664	93
485.584	485.664	84
485.587	485.665	81
485.588	485.668	89
485.748	485.909	50
485.749	485.91	38
485.91	485.99	69
485.912	485.99	81
485.913	485.993	74
485.913	485.993	78
485.913	486.07	49
485.916	486.07	37
486.07	486.413	48
486.074	486.413	36
486.238	486.326	81
486.239	486.327	93
486.241	486.329	86
486.241	486.329	90
486.417	486.493	61
486.417	486.494	49
486.574	486.655	77
486.578	486.658	85
486.578	486.659	73
486.581	486.662	80
486.582	486.662	60
486.582	486.663	48
486.732	486.812	59
486.732	486.816	47
486.892	486.97	97
486.896	486.971	92
486.897	486.973	89
486.899	486.973	85
486.9	486.974	58
486.9	486.977	46
487.05	487.127	57
487.054	487.128	45
487.207	487.285	81
